"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"1097",1097,"114",0.630589276326886,0.630589276326886,0.607886023371285,0.607886023371285,0.630589276326886,0.61787194467554,0.618765840600796,NA,-0.437599940848742,-0.478406907147494,7,7,6,6
"1098",1098,"115",0.58532677006058,0.58532677006058,0.58532677006058,0.58532677006058,0.58532677006058,0.58532677006058,0.58532677006058,NA,NA,NA,5,5,5,5
"1104",1104,"116",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1116",1116,"117",1.12977795285373,1.03753728785214,1.08991098399175,1.03753728785214,1.129102640104,1.1302635558752,1.12949489614155,-2.97580939923752,-2.07140338682502,-2.99528510999172,119,112,116,112
"1117",1117,"118",1.25616611339346,1.16157090459682,1.19965928700953,1.16157090459682,1.25488476213956,1.25630108101212,1.25705788749995,-2.67365812985802,-2.69181474158196,-2.84067681747298,143,131,138,131
"1118",1118,"119",1.3438641142666,1.2400701581073,1.29419103948378,1.2400701581073,1.34165392720569,1.34299801853219,1.34325235765087,-2.62341980512072,-1.94248775929014,-2.75920699108566,148,133,141,133
"1119",1119,"120",1.54403354758456,1.48936940520984,1.47112669111138,1.43045003331501,1.53911147889153,1.5439420420317,1.54561517179204,-0.785776704622885,-1.67972010660386,-1.88265706460418,100,83,91,82
"1120",1120,"121",1.60522000028515,1.56995829877923,1.52747494501468,1.50422985994985,1.60754004399874,1.6035873312736,1.61120811326652,-0.531073305502811,-1.47290722098695,-1.42963740274102,91,74,81,73
"1121",1121,"122",1.69553634518821,1.5915222186702,1.64378681771725,1.5138565925375,1.69466107451394,1.69323084766229,1.69128624977446,-1.09877242797802,-0.879267818388998,-1.80521614589835,84,63,75,62
"1122",1122,"123",1.83897295377986,1.73198325698908,1.80471100104345,1.62664563877327,1.83422255869124,1.83616420085711,1.83027443762169,-0.844196011145634,-0.339791226325579,-1.63131592366942,55,44,48,43
"1123",1123,"124",1.41908326638841,1.3177915706271,1.26575646838715,1.20382136523316,1.41568303241351,1.41833125463615,1.417483912585,-1.03259712193532,-2.21504306360034,-2.26592542657556,60,48,53,47
"1124",1124,"125",1.17744755494171,1.05718139492142,1.11908783455657,1.05718139492142,1.17645369042206,1.17740051185374,1.17665667707189,-2.271096435465,-1.49905963982339,-2.17429386762164,60,53,56,53
"1134",1134,"126",0.821219453224172,0.83150488342034,0.821219453224172,0.83150488342034,0.820347308238751,0.821219453224172,0.820523862450592,0.701809323584639,NA,0.704786996268141,33,32,33,32
"1135",1135,"127",1.11504857070797,1.11504857070797,1.11504857070797,1.11504857070797,1.11504857070797,1.11504857070797,1.11504857070797,NA,NA,NA,31,31,31,31
"1136",1136,"128",1.06022518476985,1.06022518476985,1.06022518476985,1.06022518476985,1.06022518476985,1.06022518476985,1.06022518476985,NA,NA,NA,26,26,26,26
"1137",1137,"129",1.02708046917411,1.04416881642847,1.02708046917411,1.04416881642847,1.02546527867232,1.02708046917411,1.02786686255055,0.580690160391687,NA,0.499496329343062,28,27,28,27
"1138",1138,"130",1.11746425099926,1.11746425099926,1.11746425099926,1.11746425099926,1.11746425099926,1.11746425099926,1.11746425099926,NA,NA,NA,36,36,36,36
"1139",1139,"131",1.26611951318114,1.26611951318114,1.26611951318114,1.26611951318114,1.26611951318114,1.26611951318114,1.26611951318114,NA,NA,NA,27,27,27,27
"1140",1140,"132",1.25299168394395,1.22597238899668,1.22928683962808,1.2316547694329,1.2474388443086,1.24948164031824,1.24394014224259,-0.224427776675659,-0.256391921260193,-0.113063376759918,23,19,20,18
"1141",1141,"133",1.27126425596091,1.3259187001619,1.42988918937819,1.42988918937819,1.26148400719097,1.25978656329869,1.25160713523462,0.570945890558474,1.02873006427198,1.1089894128033,10,9,8,8
"1142",1142,"134",1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,NA,NA,NA,6,6,6,6
"1153",1153,"135",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1155",1155,"136",1.66708479826382,1.32185746752229,1.7730822146677,1.42765285375726,1.638784099245,1.66501670137376,1.6368139336523,-0.911557724682652,0.615242915501847,-0.5052750155732,12,9,11,8
"1156",1156,"137",1.10048800823209,0.938535670025837,1.26046963562564,0.996532120479289,1.09504564717843,1.10100720074443,1.08513087892345,-0.80706316657609,0.935556078765721,-0.374307052784482,25,19,20,17
"1157",1157,"138",1.16241848547373,1.16241848547373,1.16241848547373,1.16241848547373,1.16241848547373,1.16241848547373,1.16241848547373,NA,NA,NA,6,6,6,6
"1158",1158,"139",1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,NA,NA,NA,7,7,7,7
"1159",1159,"140",1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,1.08973068707176,NA,NA,NA,7,7,7,7
"1160",1160,"141",3.16796269564314,1.03389237111227,1.03389237111227,1.03389237111227,3.1819134414329,3.19335996600414,3.18102920862216,-3.6299812091592,-3.80614583149548,-3.65619043761846,14,13,13,13
"1161",1161,"142",1.9009976708612,1.48217346931729,1.19591108829326,1.19591108829326,1.90099720586716,1.90321044470503,1.90763734586888,-4.1975444142568,-5.85063704228686,-6.3680228714229,65,63,62,62
"1162",1162,"143",1.97358514179387,1.51135141635364,1.1926872903528,1.18932289034539,1.97927861534763,1.97593498423991,1.98114699549276,-4.37268125799409,-6.6869897191332,-6.11411867703003,59,57,57,56
"1163",1163,"144",0.63737143401539,0.63737143401539,0.63737143401539,0.63737143401539,0.63737143401539,0.63737143401539,0.63737143401539,NA,NA,NA,8,8,8,8
"1164",1164,"145",0.636167332298424,0.646028834831328,0.636167332298424,0.646028834831328,0.633863476636066,0.636167332298424,0.635762968236004,0.333805318124161,NA,0.285484561934047,17,15,17,15
"1165",1165,"146",0.474516481059007,0.497518248447912,0.474516481059007,0.497518248447912,0.46664076350435,0.474516481059007,0.464997919742727,0.818006382769441,NA,0.84117869315346,7,6,7,6
"1167",1167,"147",0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,NA,NA,NA,3,3,3,3
"1176",1176,"148",0.528824566180567,0.528824566180567,0,0,0.528824566180567,0,0,NA,NA,NA,2,2,1,1
"1177",1177,"149",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1188",1188,"150",1.19895292702308,0.949972832941915,0.949972832941915,0.949972832941915,1.07503359422437,1.08236454859333,1.07953770962587,-1.10696402858413,-1.17583600547329,-1.14757360800834,4,3,3,3
"1189",1189,"151",1.22836301737605,1.14406719064636,1.17652326141251,1.14406719064636,1.22818090573328,1.22692577484307,1.22806003614093,-3.47285928984131,-2.81456152652996,-3.34588457060849,184,172,178,172
"1190",1190,"152",1.31750011177188,1.24000093177418,1.2996924019113,1.24000093177418,1.31917889146473,1.31742790067899,1.31696725039076,-3.00069065372763,-1.03733333184419,-2.78752603107374,109,104,107,104
"1191",1191,"153",1.44534070843641,1.34847508766437,1.42038985349894,1.34847508766437,1.44401786799217,1.44701650773468,1.44316740472885,-2.5628593082496,-1.27149374887468,-2.39932989571543,93,85,90,85
"1192",1192,"154",1.38787458555919,1.30608869267329,1.36669551361158,1.30608869267329,1.38371256236431,1.38681046555162,1.38420811460319,-1.58750859498569,-0.691155776539515,-1.54545954754622,102,86,96,86
